Period,article_volume,average_news_sentiment,AVG_AAPL_Density,AVG_NVDA_Density,AVG_GOOGL_Density,market_average_sentiment,10-K_sentiment,10-Q_sentiment,8-K_sentiment,mspr
2019-10-01,38.0,-0.1624886155128479,0.01818181818181818,0.0,0.09308563776648883,0.028952906529108684,-0.13918379594261449,-0.07212974264338198,0.012425879016518593,-19.11244716666667
2019-10-02,83.0,0.14842163324356078,0.0,0.0,0.1746969696969697,-0.5337572932243347,-0.13918379594261449,-0.07212974264338198,0.012425879016518593,-19.11244716666667
2019-10-03,52.0,-0.43761845827102663,0.0,0.0,0.13330065359477122,-0.37726521492004395,-0.13918379594261449,-0.07212974264338198,0.012425879016518593,-19.11244716666667
2019-10-04,34.0,0.0,0.0,0.0,0.12301587301587302,-0.43127554655075073,-0.13918379594261449,-0.07212974264338198,0.012425879016518593,-19.11244716666667
2019-10-05,19.0,0.0,0.004347826086956522,0.0,0.09133601905341035,-0.43127554655075073,-0.13918379594261449,-0.07212974264338198,0.012425879016518593,-19.11244716666667
2019-10-06,6.0,0.17232909202575683,0.0,0.0,0.08305298146655923,-0.43127554655075073,-0.13918379594261449,-0.07212974264338198,0.012425879016518593,-19.11244716666667
2019-10-07,22.0,-0.1817103385925293,0.0,0.0,0.08543852602356439,-0.3352889797904275,-0.13918379594261449,-0.07212974264338198,0.012425879016518593,-19.11244716666667
2019-10-08,44.0,-0.05775774717330932,0.0,0.0,0.14229733680953194,0.0,-0.13918379594261449,-0.07212974264338198,0.012425879016518593,-19.11244716666667
2019-10-09,46.0,-0.1177058219909668,0.013589743589743589,0.0,0.10015030946065429,0.29166611035664874,-0.13918379594261449,-0.07212974264338198,0.012425879016518593,-19.11244716666667
2019-10-10,51.0,0.06398175954818726,0.0,0.0,0.1107936507936508,0.3026260534922282,-0.13918379594261449,-0.07212974264338198,0.012425879016518593,-19.11244716666667
2019-10-11,50.0,-0.04419043064117432,0.008333333333333333,0.0,0.0992929292929293,0.09095024069150288,-0.13918379594261449,-0.07212974264338198,0.012425879016518593,-19.11244716666667
2019-10-12,17.0,0.12329767942428589,0.0058823529411764705,0.0,0.09312525709584533,0.09095024069150288,-0.13918379594261449,-0.07212974264338198,0.012425879016518593,-19.11244716666667
2019-10-13,7.0,0.14065271615982056,0.0021735403174996644,0.0,0.05991286674433303,0.09095024069150288,-0.13918379594261449,-0.07212974264338198,0.012425879016518593,-19.11244716666667
2019-10-14,38.0,0.16622763872146606,0.0,0.0,0.15876750700280112,-0.3086174428462982,-0.13918379594261449,-0.07212974264338198,0.012425879016518593,-19.11244716666667
2019-10-15,161.0,0.12980179786682128,0.014285714285714285,0.0,0.25888111888111887,-0.0009720524152119955,-0.13918379594261449,-0.07212974264338198,0.012425879016518593,-19.11244716666667
2019-10-16,72.0,0.09910771846771241,0.0,0.0,0.14881839639510766,0.0,-0.13918379594261449,-0.07212974264338198,0.012425879016518593,-19.11244716666667
2019-10-17,51.0,-0.14604742527008058,0.002666666666666667,0.0,0.13182252230528094,0.0,-0.13918379594261449,-0.07212974264338198,0.012425879016518593,-19.11244716666667
2019-10-18,37.0,-0.15556904077529907,0.0,0.0,0.08813632603955185,0.7126390218734742,-0.13918379594261449,-0.07212974264338198,0.012425879016518593,-19.11244716666667
2019-10-19,10.0,-0.1944119453430176,0.0,0.0,0.07521080368906455,0.7126390218734742,-0.13918379594261449,-0.07212974264338198,0.012425879016518593,-19.11244716666667
2019-10-20,10.0,-0.15556904077529907,0.0,0.0,0.09987859053965369,0.7126390218734742,-0.13918379594261449,-0.07212974264338198,0.012425879016518593,-19.11244716666667
2019-10-21,55.0,0.3224962532520294,0.0,0.0,0.15347222222222223,-0.018662989139556885,-0.13918379594261449,-0.07212974264338198,0.012425879016518593,-19.11244716666667
2019-10-22,48.0,0.0,0.039376655758142434,0.0,0.11129811438366839,-0.018662989139556885,-0.13918379594261449,-0.07212974264338198,0.012425879016518593,-19.11244716666667
2019-10-23,108.0,-0.06617504358291626,0.0,0.0,0.16071428571428573,0.0,-0.13918379594261449,-0.07212974264338198,0.012425879016518593,-19.11244716666667
2019-10-24,48.0,-0.04569740295410156,0.0,0.0,0.10341830065359477,0.0,-0.13918379594261449,-0.07212974264338198,0.012425879016518593,-19.11244716666667
2019-10-25,54.0,0.0,0.0,0.0,0.10936364872717382,0.11272075772285461,-0.13918379594261449,-0.07212974264338198,0.012425879016518593,-19.11244716666667
2019-10-26,25.0,-0.403984808921814,0.021052631578947368,0.0,0.106675342201658,0.11272075772285461,-0.13918379594261449,-0.07212974264338198,0.012425879016518593,-19.11244716666667
2019-10-27,13.0,-0.2903885722160339,0.0,0.0,0.08411303545808567,0.11272075772285461,-0.13918379594261449,-0.07212974264338198,0.012425879016518593,-19.11244716666667
2019-10-28,127.0,-0.5767382502555847,0.0,0.0,0.19606060606060607,0.03877817259894477,-0.13918379594261449,-0.07212974264338198,-0.017905378714203835,-19.11244716666667
2019-10-29,106.0,-0.2867258310317993,0.0,0.0,0.2084187742082479,0.0,-0.13918379594261449,-0.06303251886816874,-0.017905378714203835,-19.11244716666667
2019-10-30,33.0,-0.16627187728881837,0.0,0.0,0.11029411764705883,0.6408854126930237,-0.13918379594261449,-0.06303251886816874,-0.017905378714203835,-19.11244716666667
2019-10-31,56.0,-0.304181170463562,0.0,0.0,0.10271929824561403,-0.31623828411102295,-0.13918379594261449,-0.06303251886816874,-0.017905378714203835,-19.11244716666667
2019-11-01,125.0,0.1428248643875122,0.02222222222222222,0.0,0.13163780663780664,0.15464479476213455,-0.13918379594261449,-0.06303251886816874,-0.017905378714203835,-19.11244716666667
2019-11-02,28.0,0.10442794561386108,0.0,0.0,0.1488888888888889,0.15464479476213455,-0.13918379594261449,-0.06303251886816874,-0.017905378714203835,-19.11244716666667
2019-11-03,23.0,-0.32314634323120117,0.0,0.0,0.10746031746031745,0.15464479476213455,-0.13918379594261449,-0.06303251886816874,-0.017905378714203835,-19.11244716666667
2019-11-04,58.0,-0.15220909118652343,0.0,0.0,0.10666666666666666,-0.27423983812332153,-0.13918379594261449,-0.06303251886816874,-0.017905378714203835,-19.11244716666667
2019-11-05,53.0,-0.15220909118652343,0.0,0.0,0.1118780356179169,0.20780913531780243,-0.13918379594261449,-0.06303251886816874,-0.017905378714203835,-19.11244716666667
2019-11-06,53.0,-0.34260460138320925,0.0,0.0,0.10794372294372294,-0.1624905268351237,-0.13918379594261449,-0.06303251886816874,-0.017905378714203835,-19.11244716666667
