Period,article_volume,average_news_sentiment,AVG_AAPL_Density,AVG_NVDA_Density,AVG_GOOGL_Density,market_average_sentiment,10-K_sentiment,10-Q_sentiment,8-K_sentiment,mspr
2021-04-21,14.0,-0.22505077123641967,0.09592086834733893,0.0,0.0,-0.2003959814707438,-0.2043649743969456,-0.10396278812550008,-0.01644502580165863,-63.590144
2021-04-22,10.0,0.005634474754333496,0.09829819277108434,0.0,0.0,0.6173043549060822,-0.2043649743969456,-0.10396278812550008,-0.01644502580165863,-63.590144
2021-04-23,6.0,0.10863051414489747,0.04690644604437708,0.0,0.0038461538461538464,0.0,-0.2043649743969456,-0.10396278812550008,-0.01644502580165863,-63.590144
2021-04-24,1.0,0.0,0.07692307692307693,0.0,0.0,0.0,-0.2043649743969456,-0.10396278812550008,-0.01644502580165863,-63.590144
2021-04-25,7.0,-0.1006171464920044,0.09076923076923078,0.0,0.0,0.0,-0.2043649743969456,-0.10396278812550008,-0.01644502580165863,-63.590144
2021-04-26,18.0,0.11501317024230957,0.0845837045837046,0.0,0.0,0.9256953597068787,-0.2043649743969456,-0.10396278812550008,-0.01644502580165863,-63.590144
2021-04-27,10.0,0.0,0.1615773115773116,0.0,0.0,0.4779889839036124,-0.2043649743969456,-0.10396278812550008,-0.01644502580165863,-63.590144
2021-04-28,31.0,-0.20121550559997559,0.18404223227752642,0.0,0.0,0.18548567295074464,-0.2043649743969456,-0.10396278812550008,-0.017405489459633827,-63.590144
2021-04-29,17.0,-0.6675992488861084,0.14041771094402672,0.0,0.0,-0.9527389407157898,-0.2043649743969456,-0.06056654992741796,-0.017405489459633827,-63.590144
2021-04-30,22.0,-0.506425964832306,0.125011655011655,0.0,0.0,-0.014758058956691198,-0.2043649743969456,-0.06056654992741796,-0.017405489459633827,-63.590144
2021-05-01,14.0,-0.31224956512451174,0.15245660136964484,0.0,0.0,-0.014758058956691198,-0.2043649743969456,-0.06056654992741796,-0.017405489459633827,-63.590144
2021-05-02,13.0,-0.37446889877319334,0.10674603174603174,0.0,0.0,-0.014758058956691198,-0.2043649743969456,-0.06056654992741796,-0.017405489459633827,-63.590144
2021-05-03,17.0,-0.17143161296844484,0.14153439153439154,0.0,0.0125,0.24742666880289713,-0.2043649743969456,-0.06056654992741796,-0.017405489459633827,-63.590144
2021-05-04,8.0,-0.1186170220375061,0.07133726776339636,0.0,0.0,-0.2796936697430081,-0.2043649743969456,-0.06056654992741796,-0.017405489459633827,-63.590144
2021-05-05,8.0,0.0,0.0719698817985819,0.0,0.01924064382344228,0.0,-0.2043649743969456,-0.06056654992741796,-0.017405489459633827,-63.590144
2021-05-06,12.0,-0.12479811906814575,0.11861100681146239,0.0,0.0,-0.4863548278808594,-0.2043649743969456,-0.06056654992741796,-0.017405489459633827,-63.590144
2021-05-07,8.0,-0.21245174407958983,0.05671644094609716,0.0,0.0,-0.1699775904417038,-0.2043649743969456,-0.06056654992741796,-0.017405489459633827,-63.590144
2021-05-08,4.0,0.0,0.045037473626601494,0.0,0.0,-0.1699775904417038,-0.2043649743969456,-0.06056654992741796,-0.017405489459633827,-63.590144
2021-05-09,4.0,-0.42935413122177124,0.04065343905609929,0.0,0.0,-0.1699775904417038,-0.2043649743969456,-0.06056654992741796,-0.017405489459633827,-63.590144
