DATE,open NVIDIA,high NVIDIA,low NVIDIA,close NVIDIA,volume NVIDIA,open GOOGLE,high GOOGLE,low GOOGLE,close GOOGLE,volume GOOGLE,date APPLE,open APPLE,high APPLE,low APPLE,close APPLE,volume APPLE
2024-01-31,"$61,41","$62,24","$60,67","$61,50","$45.360.090,00","$142,64","$143,01","$138,91","$139,14","$71.417.448,00",2024-01-31,"$185,47","$185,53","$182,80","$182,85","$55.002.129,00"
2024-02-01,"$62,07","$63,16","$61,62","$63,00","$36.898.822,00","$141,15","$142,08","$139,83","$140,19","$40.189.368,00",2024-02-01,"$182,45","$185,38","$182,28","$185,29","$64.340.683,00"
2024-02-02,"$63,95","$66,57","$63,66","$66,13","$47.637.384,00","$138,31","$141,64","$135,57","$141,41","$62.071.445,00",2024-02-02,"$178,35","$185,76","$177,75","$184,29","$101.690.729,00"
2024-02-05,"$68,20","$69,47","$67,18","$69,30","$67.978.762,00","$141,84","$144,47","$141,80","$142,70","$38.241.646,00",2024-02-05,"$186,57","$187,66","$184,28","$186,10","$69.083.921,00"
2024-02-06,"$69,60","$69,72","$66,27","$68,19","$68.281.895,00","$143,66","$144,36","$142,21","$143,11","$28.928.668,00",2024-02-06,"$185,29","$187,72","$185,20","$187,71","$43.125.689,00"
2024-02-07,"$68,29","$70,19","$67,57","$70,07","$49.536.252,00","$143,77","$144,62","$142,94","$144,54","$25.036.187,00",2024-02-07,"$189,04","$189,45","$187,03","$187,82","$52.990.379,00"
2024-02-08,"$70,04","$70,76","$69,43","$69,61","$41.424.473,00","$144,83","$145,33","$144,11","$144,91","$22.409.196,00",2024-02-08,"$187,80","$187,95","$185,78","$186,74","$40.618.112,00"
2024-02-09,"$70,50","$72,15","$70,18","$72,10","$43.645.044,00","$145,68","$148,42","$145,18","$147,98","$26.645.727,00",2024-02-09,"$187,31","$188,64","$186,66","$187,50","$44.833.244,00"
2024-02-12,"$72,57","$74,58","$71,22","$72,22","$61.344.771,00","$147,40","$148,31","$146,36","$146,52","$21.416.373,00",2024-02-12,"$187,08","$187,33","$185,46","$185,82","$41.483.990,00"
2024-02-13,"$70,37","$73,42","$69,59","$72,10","$60.232.284,00","$143,93","$145,67","$142,71","$144,15","$27.647.043,00",2024-02-13,"$184,45","$184,88","$182,20","$183,72","$56.126.455,00"
2024-02-14,"$73,17","$74,20","$71,91","$73,87","$50.470.147,00","$145,08","$145,52","$143,11","$144,94","$22.548.645,00",2024-02-14,"$184,00","$184,21","$181,14","$182,84","$54.240.981,00"
2024-02-15,"$73,84","$73,94","$72,37","$72,63","$41.994.249,00","$142,16","$142,54","$139,50","$141,79","$37.333.196,00",2024-02-15,"$182,24","$183,18","$180,06","$182,55","$64.967.960,00"
2024-02-16,"$74,07","$74,37","$72,47","$72,58","$49.511.513,00","$142,01","$142,21","$139,18","$139,56","$31.253.382,00",2024-02-16,"$182,11","$183,53","$180,38","$181,01","$49.397.757,00"
2024-02-20,"$71,92","$71,93","$67,71","$69,42","$70.453.170,00","$138,70","$141,11","$138,54","$140,15","$24.764.896,00",2024-02-20,"$180,49","$181,13","$178,72","$180,27","$53.282.971,00"
2024-02-21,"$67,98","$68,86","$66,22","$67,44","$69.000.339,00","$140,48","$141,71","$139,71","$141,57","$23.155.988,00",2024-02-21,"$180,64","$181,59","$179,37","$181,02","$41.076.431,00"
2024-02-22,"$74,99","$78,54","$74,19","$78,50","$86.472.958,00","$143,94","$144,01","$141,82","$143,10","$27.005.630,00",2024-02-22,"$182,17","$183,64","$181,16","$183,06","$51.919.373,00"
2024-02-23,"$80,76","$82,36","$77,54","$78,78","$82.903.370,00","$142,69","$143,69","$142,45","$142,97","$19.360.221,00",2024-02-23,"$183,69","$183,72","$180,93","$181,22","$44.797.989,00"
2024-02-26,"$79,67","$80,61","$78,47","$79,06","$50.375.735,00","$141,17","$141,46","$136,45","$136,63","$53.274.376,00",2024-02-26,"$180,94","$181,46","$179,36","$179,87","$40.576.009,00"
2024-02-27,"$79,35","$79,45","$77,13","$78,67","$39.153.796,00","$137,08","$138,30","$136,15","$137,93","$32.872.468,00",2024-02-27,"$179,81","$182,61","$178,28","$181,33","$53.931.622,00"
2024-02-28,"$77,59","$78,90","$77,09","$77,63","$39.294.234,00","$136,96","$137,07","$134,48","$135,45","$37.072.859,00",2024-02-28,"$181,21","$181,81","$178,85","$180,13","$48.604.865,00"
2024-02-29,"$79,06","$79,96","$78,32","$79,08","$50.707.224,00","$136,34","$137,91","$135,47","$137,51","$41.844.358,00",2024-02-29,"$179,98","$181,27","$178,25","$179,46","$135.708.089,00"
2024-03-01,"$79,97","$82,26","$79,40","$82,24","$47.893.013,00","$137,48","$137,92","$135,98","$136,20","$30.937.736,00",2024-03-01,"$178,27","$179,24","$176,12","$178,38","$73.038.585,00"
2024-03-04,"$84,09","$87,66","$83,68","$85,20","$61.535.355,00","$134,73","$134,73","$131,01","$132,44","$55.615.846,00",2024-03-04,"$174,89","$175,64","$172,55","$173,85","$80.928.962,00"
2024-03-05,"$85,24","$86,06","$83,39","$85,93","$52.044.125,00","$130,98","$132,33","$129,77","$131,76","$39.919.425,00",2024-03-05,"$169,54","$170,81","$168,41","$168,91","$94.454.137,00"
2024-03-06,"$87,99","$89,69","$87,00","$88,67","$58.229.892,00","$132,21","$132,67","$129,95","$130,50","$35.076.674,00",2024-03-06,"$169,84","$170,02","$167,48","$167,91","$68.098.680,00"
2024-03-07,"$90,12","$92,73","$89,57","$92,63","$60.788.814,00","$131,89","$134,02","$130,71","$133,46","$37.479.701,00",2024-03-07,"$167,94","$169,51","$167,29","$167,80","$71.253.402,00"
2024-03-08,"$95,10","$97,36","$86,47","$87,49","$114.183.426,00","$133,29","$137,14","$133,08","$134,48","$39.100.721,00",2024-03-08,"$167,80","$172,46","$167,74","$169,51","$75.723.218,00"
2024-03-11,"$86,40","$88,76","$84,13","$85,74","$67.810.623,00","$135,20","$138,14","$135,20","$136,73","$32.215.581,00",2024-03-11,"$171,71","$173,14","$170,82","$171,52","$59.710.708,00"
2024-03-12,"$88,02","$91,93","$86,12","$91,88","$66.782.082,00","$136,09","$138,42","$136,09","$137,55","$27.374.546,00",2024-03-12,"$171,92","$172,79","$169,79","$172,00","$59.398.855,00"
2024-03-13,"$91,02","$91,47","$88,40","$90,85","$63.547.092,00","$138,05","$140,12","$138,04","$138,83","$23.187.293,00",2024-03-13,"$171,54","$171,96","$169,54","$169,91","$52.114.473,00"
2024-03-14,"$89,54","$90,61","$86,57","$87,91","$60.208.876,00","$140,22","$142,60","$139,49","$142,12","$42.460.541,00",2024-03-14,"$171,68","$173,07","$170,82","$171,77","$72.393.623,00"
2024-03-15,"$86,90","$89,51","$86,22","$87,80","$64.184.205,00","$141,52","$142,20","$139,07","$140,21","$49.136.509,00",2024-03-15,"$169,95","$171,39","$169,08","$171,39","$120.884.590,00"
2024-03-18,"$90,35","$92,37","$87,05","$88,42","$66.872.174,00","$147,59","$151,11","$146,16","$146,67","$68.799.174,00",2024-03-18,"$174,32","$176,44","$172,28","$172,48","$75.065.152,00"
2024-03-19,"$86,67","$90,51","$84,98","$89,36","$67.191.560,00","$147,15","$147,77","$145,08","$146,02","$23.905.566,00",2024-03-19,"$173,10","$175,35","$171,80","$174,83","$54.821.531,00"
2024-03-20,"$89,76","$90,38","$88,19","$90,34","$47.888.045,00","$146,99","$147,84","$145,73","$147,72","$21.165.526,00",2024-03-20,"$174,47","$177,40","$173,84","$177,40","$53.042.198,00"
2024-03-21,"$92,26","$92,61","$90,37","$91,40","$48.018.947,00","$148,45","$149,34","$145,89","$146,59","$24.586.034,00",2024-03-21,"$175,79","$176,23","$169,62","$170,15","$105.424.208,00"
2024-03-22,"$91,11","$94,74","$90,80","$94,25","$58.649.598,00","$148,10","$150,54","$147,96","$149,74","$29.011.664,00",2024-03-22,"$170,54","$171,82","$168,85","$171,05","$70.652.752,00"
2024-03-25,"$93,91","$96,73","$93,47","$94,97","$55.192.622,00","$148,91","$149,35","$146,81","$149,04","$19.097.566,00",2024-03-25,"$169,35","$170,71","$168,24","$169,63","$53.901.244,00"
2024-03-26,"$95,81","$96,34","$92,47","$92,53","$51.345.228,00","$149,19","$151,21","$148,95","$149,64","$21.997.418,00",2024-03-26,"$168,79","$170,20","$168,37","$168,50","$56.979.232,00"
2024-03-27,"$93,08","$93,20","$89,09","$90,22","$58.584.445,00","$150,15","$150,60","$147,88","$149,84","$22.722.467,00",2024-03-27,"$169,20","$172,36","$168,90","$172,07","$59.843.551,00"
2024-03-28,"$89,97","$91,27","$89,16","$90,32","$43.504.656,00","$149,82","$150,39","$149,14","$149,90","$24.317.678,00",2024-03-28,"$170,53","$171,00","$169,29","$170,26","$65.204.474,00"
2024-04-01,"$90,26","$92,19","$89,17","$90,33","$45.226.928,00","$149,66","$154,67","$149,58","$154,43","$31.513.495,00",2024-04-01,"$169,97","$170,03","$168,27","$168,82","$45.910.809,00"
2024-04-02,"$88,41","$90,06","$87,59","$89,42","$43.289.898,00","$152,45","$153,64","$151,11","$153,50","$24.417.582,00",2024-04-02,"$167,87","$168,13","$167,03","$167,64","$48.977.789,00"
2024-04-03,"$88,45","$90,34","$88,37","$88,93","$36.992.600,00","$152,55","$154,02","$151,68","$153,86","$24.535.761,00",2024-04-03,"$167,59","$169,46","$167,38","$168,44","$47.351.659,00"
2024-04-04,"$90,37","$90,60","$85,85","$85,87","$43.479.931,00","$152,45","$153,71","$149,42","$149,50","$34.486.881,00",2024-04-04,"$169,08","$170,69","$167,62","$167,62","$53.321.483,00"
2024-04-05,"$86,83","$88,45","$85,89","$87,97","$39.952.634,00","$149,00","$152,37","$148,58","$151,46","$23.298.558,00",2024-04-05,"$168,38","$169,18","$167,75","$168,37","$41.804.594,00"
2024-04-08,"$88,67","$88,80","$86,70","$87,10","$28.311.241,00","$151,73","$154,21","$151,57","$153,79","$20.560.166,00",2024-04-08,"$167,83","$167,99","$167,04","$167,25","$37.158.667,00"
2024-04-09,"$87,41","$87,60","$82,99","$85,32","$50.335.564,00","$155,02","$157,47","$154,13","$155,53","$30.899.888,00",2024-04-09,"$167,50","$168,87","$167,15","$168,46","$42.071.687,00"
2024-04-10,"$83,89","$87,37","$83,68","$87,01","$43.176.422,00","$155,14","$155,54","$153,62","$155,07","$22.682.195,00",2024-04-10,"$167,60","$167,88","$165,92","$166,58","$49.354.864,00"
2024-04-11,"$87,39","$90,70","$86,89","$90,58","$43.147.293,00","$155,84","$158,59","$155,39","$158,32","$26.980.350,00",2024-04-11,"$167,14","$174,21","$166,96","$173,79","$90.420.987,00"
2024-04-12,"$89,66","$90,14","$87,50","$88,15","$42.664.266,00","$156,88","$159,13","$156,06","$156,65","$25.180.085,00",2024-04-12,"$173,02","$177,09","$172,97","$175,29","$100.945.987,00"
2024-04-15,"$89,06","$90,58","$85,90","$85,97","$44.290.852,00","$157,77","$158,15","$153,53","$153,80","$26.950.585,00",2024-04-15,"$174,11","$175,37","$171,27","$171,46","$73.007.510,00"
2024-04-16,"$86,40","$88,08","$86,03","$87,38","$37.031.189,00","$153,13","$154,58","$152,38","$153,34","$20.637.166,00",2024-04-16,"$170,53","$172,52","$167,07","$168,17","$73.185.630,00"
2024-04-17,"$88,31","$88,74","$83,92","$84,00","$49.521.088,00","$154,55","$156,00","$153,52","$154,41","$21.614.063,00",2024-04-17,"$168,40","$169,43","$166,80","$166,80","$50.538.287,00"
2024-04-18,"$84,94","$86,16","$82,37","$84,64","$44.709.016,00","$154,28","$155,87","$153,56","$154,94","$19.746.849,00",2024-04-18,"$166,83","$167,44","$165,36","$165,85","$42.815.432,00"
2024-04-19,"$83,12","$84,29","$75,58","$76,17","$87.486.477,00","$155,13","$155,29","$151,26","$153,04","$32.392.227,00",2024-04-19,"$165,03","$165,21","$162,91","$163,82","$67.663.515,00"
2024-04-22,"$78,07","$80,04","$76,37","$79,49","$59.611.398,00","$153,25","$156,56","$153,01","$155,21","$26.265.058,00",2024-04-22,"$164,34","$166,07","$163,60","$164,66","$47.773.341,00"
2024-04-23,"$80,74","$82,74","$80,23","$82,39","$43.839.233,00","$155,89","$157,88","$155,21","$157,18","$21.006.679,00",2024-04-23,"$164,17","$165,86","$163,74","$165,71","$49.184.595,00"
2024-04-24,"$83,92","$84,05","$79,15","$79,65","$51.201.275,00","$156,41","$158,47","$156,09","$158,04","$22.623.078,00",2024-04-24,"$165,35","$168,09","$165,03","$167,82","$47.907.768,00"
2024-04-25,"$78,84","$83,29","$78,19","$82,60","$42.447.928,00","$150,29","$155,42","$149,84","$154,93","$56.718.525,00",2024-04-25,"$168,32","$169,39","$166,95","$168,68","$50.197.824,00"
2024-04-26,"$83,79","$88,30","$83,36","$87,70","$55.080.109,00","$173,18","$173,51","$168,49","$170,77","$64.222.365,00",2024-04-26,"$168,67","$170,12","$167,97","$168,09","$44.518.705,00"
2024-04-29,"$87,56","$87,96","$85,23","$87,72","$38.882.269,00","$167,90","$168,39","$164,08","$165,01","$45.297.599,00",2024-04-29,"$172,13","$174,78","$171,87","$172,26","$67.683.374,00"
2024-04-30,"$87,21","$88,79","$86,27","$86,37","$36.357.021,00","$164,48","$166,95","$161,49","$161,67","$33.332.962,00",2024-04-30,"$172,09","$173,74","$168,79","$169,12","$65.464.705,00"
2024-05-01,"$85,04","$85,97","$81,22","$83,01","$55.965.004,00","$163,18","$165,98","$161,97","$162,74","$33.263.728,00",2024-05-01,"$168,37","$171,48","$167,90","$168,09","$50.023.871,00"
2024-05-02,"$84,42","$86,20","$83,17","$85,78","$37.775.394,00","$163,66","$165,59","$162,77","$165,48","$24.128.140,00",2024-05-02,"$171,28","$172,18","$169,67","$171,80","$93.543.150,00"
2024-05-03,"$87,76","$89,25","$87,01","$88,76","$39.818.906,00","$166,41","$166,81","$161,93","$166,09","$34.424.995,00",2024-05-03,"$185,32","$185,67","$181,36","$182,07","$162.060.312,00"
2024-05-06,"$89,36","$92,19","$89,02","$92,11","$37.605.967,00","$166,31","$166,99","$164,89","$166,95","$21.721.459,00",2024-05-06,"$181,05","$182,89","$179,13","$180,41","$78.009.495,00"
2024-05-07,"$91,06","$91,75","$88,98","$90,52","$43.717.541,00","$167,35","$170,58","$167,24","$170,08","$27.847.637,00",2024-05-07,"$182,14","$183,58","$180,03","$181,10","$76.754.615,00"
2024-05-08,"$89,45","$91,16","$89,39","$90,38","$32.559.707,00","$167,84","$168,98","$167,58","$168,22","$19.435.107,00",2024-05-08,"$181,55","$181,77","$180,16","$181,44","$44.735.852,00"
2024-05-09,"$90,49","$91,04","$88,20","$88,71","$37.786.876,00","$168,23","$169,52","$167,03","$168,80","$15.241.577,00",2024-05-09,"$181,26","$183,34","$180,81","$183,25","$48.633.747,00"
2024-05-10,"$90,27","$91,37","$89,19","$89,84","$33.519.783,00","$166,87","$168,69","$165,05","$167,50","$29.595.810,00",2024-05-10,"$183,83","$184,02","$181,08","$181,99","$50.465.952,00"
2024-05-13,"$90,44","$90,96","$88,50","$90,36","$28.956.996,00","$163,14","$168,12","$162,88","$167,98","$31.113.008,00",2024-05-13,"$184,37","$186,02","$183,55","$185,20","$71.628.148,00"
2024-05-14,"$89,57","$91,62","$88,90","$91,32","$29.639.445,00","$168,61","$170,08","$167,64","$169,17","$24.955.024,00",2024-05-14,"$186,43","$187,21","$185,21","$186,35","$52.090.582,00"
2024-05-15,"$92,44","$94,83","$91,56","$94,59","$41.757.659,00","$169,46","$171,47","$169,34","$171,33","$26.763.772,00",2024-05-15,"$186,82","$189,55","$186,29","$188,62","$69.992.859,00"
2024-05-16,"$94,87","$95,78","$94,07","$94,32","$32.382.857,00","$172,10","$173,92","$171,51","$172,99","$27.677.059,00",2024-05-16,"$189,37","$190,00","$188,56","$188,74","$52.539.581,00"
2024-05-17,"$94,33","$94,70","$91,77","$92,44","$35.955.411,00","$172,99","$175,06","$172,50","$174,85","$24.311.579,00",2024-05-17,"$188,41","$189,71","$188,09","$188,77","$41.044.143,00"
2024-05-20,"$93,71","$95,16","$93,40","$94,74","$31.864.306,00","$174,99","$177,55","$174,87","$175,71","$22.399.903,00",2024-05-20,"$188,24","$190,81","$187,92","$189,94","$44.104.755,00"
2024-05-21,"$93,56","$95,36","$93,14","$95,35","$32.882.129,00","$175,69","$176,93","$174,61","$176,63","$16.872.999,00",2024-05-21,"$189,99","$191,62","$189,82","$191,24","$42.064.716,00"
2024-05-22,"$95,42","$95,98","$93,21","$94,91","$54.843.935,00","$175,43","$175,94","$174,01","$175,17","$17.757.561,00",2024-05-22,"$191,16","$191,71","$189,17","$189,80","$34.448.123,00"
2024-05-23,"$101,99","$106,28","$101,48","$103,76","$83.474.752,00","$175,86","$177,03","$171,77","$172,36","$20.880.920,00",2024-05-23,"$189,88","$189,90","$185,55","$185,80","$50.710.913,00"
2024-05-24,"$104,41","$106,44","$102,96","$106,43","$42.933.029,00","$173,78","$174,57","$172,46","$173,79","$16.465.868,00",2024-05-24,"$187,73","$189,48","$186,95","$188,88","$36.116.912,00"
2024-05-28,"$110,20","$114,90","$109,84","$113,86","$65.247.983,00","$173,26","$176,06","$173,17","$175,19","$20.431.245,00",2024-05-28,"$190,40","$191,88","$188,01","$188,89","$51.977.740,00"
2024-05-29,"$113,01","$115,45","$110,86","$114,78","$55.722.975,00","$174,23","$175,63","$173,52","$174,70","$23.228.478,00",2024-05-29,"$188,51","$191,14","$188,41","$189,19","$52.761.093,00"
2024-05-30,"$114,61","$115,78","$109,62","$110,46","$48.716.507,00","$174,00","$174,02","$170,61","$170,93","$22.801.420,00",2024-05-30,"$189,66","$191,07","$189,53","$190,18","$49.600.573,00"
2024-05-31,"$112,48","$112,67","$106,90","$109,59","$61.302.919,00","$170,68","$171,88","$168,28","$171,32","$37.381.058,00",2024-05-31,"$190,33","$191,46","$188,81","$191,14","$74.723.652,00"
2024-06-03,"$113,58","$114,96","$111,96","$114,96","$43.822.521,00","$171,36","$173,33","$169,99","$171,98","$27.271.026,00",2024-06-03,"$191,78","$193,86","$191,41","$192,91","$49.790.878,00"
2024-06-04,"$115,67","$116,56","$114,00","$116,39","$40.317.053,00","$172,09","$172,65","$170,71","$172,60","$26.695.484,00",2024-06-04,"$193,51","$194,19","$191,91","$193,23","$47.196.855,00"
2024-06-05,"$118,33","$122,40","$117,42","$122,39","$52.820.069,00","$174,00","$175,44","$172,74","$174,21","$21.917.358,00",2024-06-05,"$194,27","$195,76","$193,74","$194,74","$53.843.588,00"
2024-06-06,"$124,00","$125,54","$118,28","$120,95","$66.444.346,00","$174,69","$175,94","$174,55","$175,52","$23.091.741,00",2024-06-06,"$194,56","$195,36","$193,05","$193,36","$40.943.641,00"
2024-06-07,"$119,72","$121,65","$117,98","$120,84","$41.222.886,00","$175,84","$176,65","$173,11","$173,27","$19.526.725,00",2024-06-07,"$193,52","$195,80","$193,02","$195,75","$52.796.777,00"
2024-06-10,"$120,32","$123,05","$116,97","$121,74","$314.043.255,00","$173,97","$176,05","$171,77","$174,01","$23.643.443,00",2024-06-10,"$195,76","$196,16","$191,04","$192,00","$96.449.146,00"
2024-06-11,"$121,73","$122,82","$118,70","$120,87","$222.468.374,00","$175,21","$175,83","$172,78","$175,61","$21.417.583,00",2024-06-11,"$192,53","$205,96","$192,51","$205,95","$171.376.422,00"
2024-06-12,"$123,01","$126,83","$122,52","$125,15","$299.483.489,00","$177,23","$179,38","$175,10","$176,78","$27.705.629,00",2024-06-12,"$206,17","$218,93","$205,70","$211,84","$196.988.474,00"
2024-06-13,"$129,34","$129,75","$127,11","$129,56","$260.607.548,00","$175,10","$175,73","$173,88","$174,16","$20.793.882,00",2024-06-13,"$213,50","$215,50","$210,38","$213,00","$97.296.737,00"
2024-06-14,"$129,91","$132,79","$128,27","$131,83","$309.205.213,00","$173,23","$176,05","$173,16","$175,78","$17.960.415,00",2024-06-14,"$212,61","$213,93","$210,08","$211,26","$69.717.157,00"
2024-06-17,"$132,94","$133,68","$129,53","$130,93","$288.397.105,00","$174,46","$177,34","$173,81","$176,23","$19.506.483,00",2024-06-17,"$212,14","$217,68","$211,49","$215,42","$93.186.227,00"
2024-06-18,"$131,09","$136,28","$130,64","$135,53","$294.225.462,00","$176,13","$176,37","$173,11","$174,09","$21.744.978,00",2024-06-18,"$216,33","$217,37","$211,77","$213,05","$79.480.965,00"
2024-06-20,"$139,75","$140,71","$129,47","$130,73","$517.575.568,00","$174,37","$176,28","$173,99","$175,29","$20.044.973,00",2024-06-20,"$212,69","$213,00","$207,64","$208,47","$85.674.156,00"
2024-06-21,"$127,07","$130,58","$124,25","$126,52","$655.240.765,00","$175,99","$179,82","$175,60","$178,60","$58.248.226,00",2024-06-21,"$209,17","$210,67","$205,91","$206,29","$240.406.642,00"
2024-06-24,"$123,19","$124,41","$118,00","$118,07","$475.883.557,00","$179,13","$179,86","$177,65","$178,20","$18.193.533,00",2024-06-24,"$206,52","$211,47","$205,40","$206,94","$80.260.146,00"
2024-06-25,"$121,16","$126,45","$119,28","$126,04","$425.629.126,00","$178,59","$183,24","$178,40","$182,98","$23.102.916,00",2024-06-25,"$207,94","$210,16","$207,40","$207,86","$55.228.443,00"
2024-06-26,"$126,08","$128,07","$122,55","$126,35","$362.840.939,00","$181,59","$183,46","$181,44","$182,83","$19.725.686,00",2024-06-26,"$210,28","$213,62","$209,42","$212,02","$65.830.266,00"
2024-06-27,"$124,05","$126,36","$122,87","$123,94","$252.477.796,00","$183,13","$184,99","$182,97","$184,35","$18.741.253,00",2024-06-27,"$213,45","$214,49","$211,12","$212,86","$49.484.851,00"
2024-06-28,"$124,53","$127,66","$122,70","$123,49","$315.399.237,00","$183,27","$184,07","$180,92","$181,11","$28.990.153,00",2024-06-28,"$214,52","$214,82","$209,08","$209,40","$82.065.322,00"
2024-07-01,"$123,42","$124,79","$118,79","$124,25","$284.779.384,00","$181,99","$182,83","$180,27","$181,95","$15.914.733,00",2024-07-01,"$210,86","$216,25","$210,69","$215,50","$60.053.580,00"
2024-07-02,"$121,09","$123,36","$120,99","$122,62","$218.292.646,00","$181,01","$184,51","$180,52","$184,18","$17.273.295,00",2024-07-02,"$214,90","$219,11","$213,86","$219,00","$57.710.498,00"
2024-07-03,"$121,62","$128,23","$121,32","$128,23","$215.668.759,00","$183,79","$185,03","$182,95","$184,76","$10.183.649,00",2024-07-03,"$218,73","$220,27","$217,76","$220,27","$37.153.678,00"
2024-07-05,"$127,33","$128,80","$125,63","$125,78","$214.097.044,00","$184,79","$189,77","$184,74","$189,51","$20.847.728,00",2024-07-05,"$220,37","$225,14","$220,37","$225,03","$60.063.015,00"
2024-07-08,"$127,44","$130,72","$126,99","$128,15","$237.588.863,00","$188,81","$189,08","$186,71","$187,95","$20.915.772,00",2024-07-08,"$225,78","$226,53","$221,96","$226,50","$58.744.202,00"
2024-07-09,"$130,30","$133,77","$128,60","$131,33","$286.913.982,00","$189,22","$190,27","$187,64","$187,90","$15.054.851,00",2024-07-09,"$226,61","$228,07","$225,06","$227,36","$47.798.067,00"
2024-07-10,"$133,98","$135,05","$132,37","$134,86","$248.885.949,00","$188,07","$190,66","$187,95","$190,09","$15.861.365,00",2024-07-10,"$227,97","$231,73","$227,92","$231,63","$62.265.503,00"
2024-07-11,"$135,70","$136,10","$127,00","$127,35","$374.643.248,00","$188,76","$189,77","$184,02","$184,51","$25.479.456,00",2024-07-11,"$230,05","$231,05","$224,46","$226,25","$64.336.361,00"
2024-07-12,"$128,21","$131,87","$127,17","$129,19","$252.586.458,00","$184,02","$186,04","$183,44","$184,01","$22.767.654,00",2024-07-12,"$227,60","$231,30","$227,36","$229,21","$52.739.712,00"
2024-07-15,"$130,51","$131,34","$127,13","$128,39","$208.248.673,00","$183,86","$187,17","$183,86","$185,47","$16.379.971,00",2024-07-15,"$235,11","$235,86","$231,74","$233,04","$62.269.086,00"
2024-07-16,"$128,39","$128,99","$124,53","$126,31","$214.689.616,00","$186,29","$187,60","$182,33","$182,87","$18.186.279,00",2024-07-16,"$233,64","$234,90","$230,99","$233,46","$42.984.269,00"
2024-07-17,"$121,31","$121,81","$116,68","$117,95","$389.941.081,00","$181,92","$182,50","$178,87","$179,99","$20.615.681,00",2024-07-17,"$228,12","$230,12","$225,33","$227,56","$57.014.247,00"
2024-07-18,"$121,81","$122,35","$116,52","$121,05","$320.859.951,00","$180,89","$181,46","$175,46","$176,68","$25.171.179,00",2024-07-18,"$228,95","$229,11","$220,98","$222,88","$65.652.702,00"
2024-07-19,"$120,31","$121,56","$117,33","$117,89","$217.142.949,00","$177,86","$179,26","$176,12","$176,65","$18.774.080,00",2024-07-19,"$223,52","$225,49","$221,99","$223,01","$48.867.254,00"
2024-07-22,"$120,31","$124,02","$119,82","$123,49","$257.972.799,00","$179,56","$181,66","$179,20","$180,63","$23.962.742,00",2024-07-22,"$225,70","$226,46","$221,80","$222,67","$47.923.041,00"
2024-07-23,"$122,73","$124,64","$122,06","$122,54","$173.846.326,00","$181,01","$182,56","$180,50","$180,75","$36.145.141,00",2024-07-23,"$223,07","$225,63","$221,39","$223,71","$39.729.198,00"
2024-07-24,"$119,13","$119,91","$113,40","$114,21","$327.654.976,00","$172,61","$175,18","$170,84","$171,64","$49.302.072,00",2024-07-24,"$222,70","$223,50","$215,87","$217,28","$61.420.317,00"
2024-07-25,"$113,00","$116,59","$106,26","$112,24","$459.895.725,00","$171,54","$172,43","$166,24","$166,33","$44.595.856,00",2024-07-25,"$217,66","$219,57","$213,38","$216,23","$51.093.992,00"
2024-07-26,"$116,15","$116,16","$111,54","$113,02","$293.289.841,00","$166,20","$167,13","$163,12","$166,05","$41.100.846,00",2024-07-26,"$217,44","$218,22","$214,76","$216,70","$41.360.713,00"
2024-07-29,"$113,65","$116,24","$111,26","$111,55","$248.059.807,00","$167,87","$169,46","$167,03","$168,56","$20.177.944,00",2024-07-29,"$215,71","$218,03","$214,50","$216,98","$36.101.806,00"
2024-07-30,"$111,48","$111,95","$102,50","$103,69","$486.652.152,00","$169,27","$170,25","$167,48","$169,32","$18.851.424,00",2024-07-30,"$217,92","$219,06","$214,87","$217,54","$41.402.959,00"
2024-07-31,"$112,86","$118,30","$110,84","$116,98","$472.997.921,00","$172,25","$173,25","$169,04","$170,56","$25.582.176,00",2024-07-31,"$220,16","$222,53","$219,35","$220,80","$49.746.938,00"
2024-08-01,"$117,49","$120,12","$106,77","$109,17","$523.267.709,00","$169,28","$173,06","$167,92","$169,79","$24.391.322,00",2024-08-01,"$223,07","$223,18","$215,77","$217,10","$62.139.550,00"
2024-08-02,"$103,72","$108,68","$101,33","$107,23","$481.848.206,00","$165,49","$167,55","$163,73","$165,71","$28.963.772,00",2024-08-02,"$217,88","$224,30","$216,45","$218,59","$104.958.073,00"
2024-08-05,"$92,03","$103,37","$90,66","$100,41","$552.636.538,00","$154,61","$163,49","$154,05","$158,34","$53.324.447,00",2024-08-05,"$197,94","$212,27","$194,87","$208,06","$118.857.198,00"
2024-08-06,"$103,80","$107,67","$100,51","$104,21","$408.859.867,00","$158,42","$159,65","$155,52","$157,39","$48.724.754,00",2024-08-06,"$204,11","$208,78","$199,91","$206,03","$69.257.623,00"
2024-08-07,"$107,77","$108,76","$98,65","$98,87","$411.287.296,00","$160,33","$162,05","$157,57","$158,03","$24.995.036,00",2024-08-07,"$205,70","$212,40","$205,20","$208,61","$63.149.081,00"
2024-08-08,"$101,96","$105,46","$97,48","$104,93","$391.764.049,00","$159,59","$162,76","$159,30","$161,11","$25.432.783,00",2024-08-08,"$211,88","$212,96","$207,62","$212,08","$46.888.361,00"
2024-08-09,"$105,60","$106,56","$103,39","$104,71","$290.735.902,00","$159,10","$162,86","$158,15","$162,74","$28.438.962,00",2024-08-09,"$210,87","$215,53","$210,74","$214,99","$41.957.532,00"
